date,index_fund_name
21-09-2020,1580.91
22-09-2020,1579.09
23-09-2020,1583.91
24-09-2020,1563.35
25-09-2020,1558.59
28-09-2020,1596.39
29-09-2020,1599.51
30-09-2020,1596.25
01-10-2020,1600.03
02-10-2020,1601.38
05-10-2020,1625.21
06-10-2020,1626.06
07-10-2020,1620.02
08-10-2020,1630.94
09-10-2020,1649.25
12-10-2020,1660.13
13-10-2020,1642.12
14-10-2020,1642.52
15-10-2020,1599.78
16-10-2020,1623.68
19-10-2020,1628.53
20-10-2020,1630.51
21-10-2020,1614.85
22-10-2020,1606.75
23-10-2020,1618.35
26-10-2020,1587.95
27-10-2020,1574.44
28-10-2020,1517.89
29-10-2020,1503.61
30-10-2020,1504.84
02-11-2020,1527.87
03-11-2020,1575.8
04-11-2020,1604.59
05-11-2020,1636.17
06-11-2020,1639.72
09-11-2020,1700.39
10-11-2020,1716.4
11-11-2020,1725.19
12-11-2020,1717.27
13-11-2020,1719.05
16-11-2020,1741.95
17-11-2020,1743.97
18-11-2020,1751.54
19-11-2020,1733.04
20-11-2020,1743.72
23-11-2020,1735.47
24-11-2020,1760.91
25-11-2020,1763.76
26-11-2020,1761.43
27-11-2020,1775.11
30-11-2020,1758.87
01-12-2020,1780.29
02-12-2020,1787.39
03-12-2020,1799.15
04-12-2020,1807.62
07-12-2020,1800.92
08-12-2020,1801.93
09-12-2020,1802.91
10-12-2020,1802.78
11-12-2020,1785.29
14-12-2020,1794.86
15-12-2020,1803.15
16-12-2020,1823.43
17-12-2020,1836.48
18-12-2020,1829.02
21-12-2020,1782.53
22-12-2020,1796.27
23-12-2020,1817.82
24-12-2020,1819.16
25-12-2020,1819.16
28-12-2020,1835.61
29-12-2020,1852.95
30-12-2020,1855.74
31-12-2020,1840.22
01-01-2021,1840.22
04-01-2021,1858.37
05-01-2021,1855.93
06-01-2021,1882.84
07-01-2021,1889.17
08-01-2021,1901.16
11-01-2021,1872.8
12-01-2021,1875.21
13-01-2021,1877.03
14-01-2021,1886.78
15-01-2021,1861.52
18-01-2021,1861.65
19-01-2021,1866.45
20-01-2021,1876.03
21-01-2021,1883.17
22-01-2021,1876.27
25-01-2021,1854.96
26-01-2021,1871.28
27-01-2021,1839.17
28-01-2021,1844.01
29-01-2021,1812.8
01-02-2021,1824.98
02-02-2021,1839.54
03-02-2021,1843.58
04-02-2021,1848.44
05-02-2021,1855.23
08-02-2021,1864.09
09-02-2021,1871.06
10-02-2021,1872.24
11-02-2021,1880.01
12-02-2021,1890.74
15-02-2021,1918.56
16-02-2021,1914.91
17-02-2021,1888.45
18-02-2021,1879.59
19-02-2021,1897.38
22-02-2021,1891.16
23-02-2021,1886.81
24-02-2021,1889.59
25-02-2021,1899.69
26-02-2021,1854.48
01-03-2021,1874.72
02-03-2021,1880.59
03-03-2021,1883.71
04-03-2021,1872.81
05-03-2021,1838.9
08-03-2021,1868.51
09-03-2021,1885.8
10-03-2021,1895.84
11-03-2021,1914.7
12-03-2021,1906.75
15-03-2021,1902.86
16-03-2021,1915.31
17-03-2021,1909.79
18-03-2021,1920.88
19-03-2021,1903.1
22-03-2021,1910.81
23-03-2021,1896.78
24-03-2021,1890.46
25-03-2021,1880.5
26-03-2021,1900.97
29-03-2021,1898.94
30-03-2021,1906.26
31-03-2021,1905.02
01-04-2021,1916.74
02-04-2021,1916.74
05-04-2021,1924.58
06-04-2021,1942.82
07-04-2021,1948.64
08-04-2021,1959.9
09-04-2021,1960.1
12-04-2021,1954.56
13-04-2021,1958.38
14-04-2021,1969.18
15-04-2021,1978.63
16-04-2021,1998.29
19-04-2021,2003.39
20-04-2021,1969.62
21-04-2021,1980.39
22-04-2021,1992
23-04-2021,1993.67
26-04-2021,2003.49
27-04-2021,2002.17
28-04-2021,2003.75
29-04-2021,2002.03
30-04-2021,1983.16
03-05-2021,2000.42
04-05-2021,1965.89
05-05-2021,1997.98
06-05-2021,2004.95
07-05-2021,2035.54
10-05-2021,2040.85
11-05-2021,2000.63
12-05-2021,1994.22
13-05-2021,1990.93
14-05-2021,2024.96
17-05-2021,2026.72
18-05-2021,2041.63
19-05-2021,2009.8
20-05-2021,2035.29
21-05-2021,2042.6
24-05-2021,2050.42
25-05-2021,2054.39
26-05-2021,2050.02
27-05-2021,2051.84
28-05-2021,2060.11
31-05-2021,2056.97
01-06-2021,2075.62
02-06-2021,2075.59
03-06-2021,2061.94
04-06-2021,2074.04
07-06-2021,2083.68
08-06-2021,2085.23
09-06-2021,2087.39
10-06-2021,2086.33
11-06-2021,2089.66
14-06-2021,2095.97
15-06-2021,2100.01
16-06-2021,2103.22
17-06-2021,2071.07
18-06-2021,2022.64
21-06-2021,2046.48
22-06-2021,2049.38
23-06-2021,2043.2
24-06-2021,2057.64
25-06-2021,2064.76
28-06-2021,2047.52
29-06-2021,2050.22
30-06-2021,2026.34
01-07-2021,2039.8
02-07-2021,2040.02
05-07-2021,2049.75
06-07-2021,2033.31
07-07-2021,2043.9
08-07-2021,2018.7
09-07-2021,2047.43
12-07-2021,2062.09
13-07-2021,2055.31
14-07-2021,2053.14
15-07-2021,2033.2
16-07-2021,2024.93
19-07-2021,1977.79
20-07-2021,1980.53
21-07-2021,2017.28
22-07-2021,2027.34
23-07-2021,2044.43
26-07-2021,2050.9
27-07-2021,2042.71
28-07-2021,2051.51
29-07-2021,2077.06
30-07-2021,2062.24
02-08-2021,2078.03
03-08-2021,2078.96
04-08-2021,2088.53
05-08-2021,2094.75
06-08-2021,2081.54
09-08-2021,2082.84
10-08-2021,2085.52
11-08-2021,2097.7
12-08-2021,2098.09
13-08-2021,2113.19
16-08-2021,2100.66
17-08-2021,2089.81
18-08-2021,2090.66
19-08-2021,2052.89
20-08-2021,2058.88
23-08-2021,2083.18
24-08-2021,2086.54
25-08-2021,2084.55
26-08-2021,2078.28
27-08-2021,2092.39
30-08-2021,2095.78
31-08-2021,2088.28
01-09-2021,2107.38
02-09-2021,2115.95
03-09-2021,2106.02
06-09-2021,2117.18
07-09-2021,2104.83
08-09-2021,2077.48
09-09-2021,2075.72
10-09-2021,2073.52
13-09-2021,2075.59
14-09-2021,2077.57
15-09-2021,2061.28
16-09-2021,2059.75
17-09-2021,2036.33
20-09-2021,2000.69
21-09-2021,2022.42
22-09-2021,2043.89
23-09-2021,2065.45
24-09-2021,2041.23
27-09-2021,2036.37
28-09-2021,1989.87
29-09-2021,1992.65
30-09-2021,1986.96
01-10-2021,1979.51
04-10-2021,1976
05-10-2021,1993.6
06-10-2021,1964.92
07-10-2021,1999.78
08-10-2021,1997.43
11-10-2021,1999.1
12-10-2021,1993.28
13-10-2021,2010.32
14-10-2021,2036.21
15-10-2021,2054.61
18-10-2021,2043.21
19-10-2021,2057.43
20-10-2021,2064.6
21-10-2021,2062.54
22-10-2021,2072.08
25-10-2021,2067.77
26-10-2021,2079.8
27-10-2021,2072.21
28-10-2021,2091.3
29-10-2021,2074.04
01-11-2021,2092.63
02-11-2021,2093.61
03-11-2021,2102.18
04-11-2021,2102.02
05-11-2021,2104.74
08-11-2021,2111.31
09-11-2021,2107.07
10-11-2021,2100.05
11-11-2021,2098.01
12-11-2021,2099.3
15-11-2021,2102.25
16-11-2021,2093.15
17-11-2021,2089.18
18-11-2021,2086.71
19-11-2021,2072.83
22-11-2021,2057.96
23-11-2021,2036.12
24-11-2021,2026.65
25-11-2021,2036.93
26-11-2021,1979.95
29-11-2021,1985.14
30-11-2021,1964.47
01-12-2021,2012.23
02-12-2021,1987.08
03-12-2021,1970.15
06-12-2021,1995.28
07-12-2021,2039.1
08-12-2021,2042.98
09-12-2021,2032.35
10-12-2021,2030.29
13-12-2021,2016.58
14-12-2021,1999.47
15-12-2021,2000.8
16-12-2021,2035.84
17-12-2021,2017.98
20-12-2021,1993.21
21-12-2021,2016.97
22-12-2021,2045.92
23-12-2021,2063.05
24-12-2021,2064.56
27-12-2021,2075.12
28-12-2021,2083.7
29-12-2021,2090.52
30-12-2021,2089.47
31-12-2021,2093.27
03-01-2022,2088.57
04-01-2022,2110.29
05-01-2022,2116.55
06-01-2022,2083.35
07-01-2022,2086.56
10-01-2022,2052
11-01-2022,2073.59
12-01-2022,2101.54
13-01-2022,2109.16
14-01-2022,2085.14
17-01-2022,2094.16
18-01-2022,2064.65
19-01-2022,2069.03
20-01-2022,2079.76
21-01-2022,2042.47
24-01-2022,1959.57
25-01-2022,1967.99
26-01-2022,2002.54
27-01-2022,1992.6
28-01-2022,1975.5
31-01-2022,1996.54
01-02-2022,2028.96
02-02-2022,2045.85
03-02-2022,2032.66
04-02-2022,2011.09
07-02-2022,2025.91
08-02-2022,2021.36
09-02-2022,2056.93
10-02-2022,2058.9
11-02-2022,2035.96
14-02-2022,1982.49
15-02-2022,2018.73
16-02-2022,2021.33
17-02-2022,2008.81
18-02-2022,1988.74
21-02-2022,1962.76
22-02-2022,1963.54
23-02-2022,1957.22
24-02-2022,1858.22
25-02-2022,1942.09
28-02-2022,1937.56
01-03-2022,1877.34
02-03-2022,1881.03
03-03-2022,1842.96
04-03-2022,1754.7
07-03-2022,1728.97
08-03-2022,1720.88
09-03-2022,1827.87
10-03-2022,1791.98
11-03-2022,1799.49
14-03-2022,1822.12
15-03-2022,1816.85
16-03-2022,1874.16
17-03-2022,1902.47
18-03-2022,1909.18
21-03-2022,1910.28
22-03-2022,1921.92
23-03-2022,1899.36
24-03-2022,1896.43
25-03-2022,1893.75
28-03-2022,1893.55
29-03-2022,1949
30-03-2022,1952.32
31-03-2022,1927.37
01-04-2022,1922.38
04-04-2022,1931.26
05-04-2022,1924.58
06-04-2022,1893.33
07-04-2022,1888.05
08-04-2022,1906.6
11-04-2022,1899.52
12-04-2022,1888.16
13-04-2022,1884.42
14-04-2022,1884.11
15-04-2022,1884.11
18-04-2022,1884.06
19-04-2022,1871.4
20-04-2022,1900.3
21-04-2022,1901.35
22-04-2022,1856.8
25-04-2022,1811.99
26-04-2022,1786.64
27-04-2022,1778.01
28-04-2022,1788.8
29-04-2022,1807.6
02-05-2022,1778.02
03-05-2022,1789.46
04-05-2022,1772.63
05-05-2022,1757.86
06-05-2022,1733.79
09-05-2022,1675.31
10-05-2022,1689.3
11-05-2022,1718.92
12-05-2022,1683.97
13-05-2022,1715.68
16-05-2022,1718.05
17-05-2022,1760.58
18-05-2022,1736.61
19-05-2022,1724.4
20-05-2022,1731.79
23-05-2022,1771.82
24-05-2022,1762.61
25-05-2022,1765.88
26-05-2022,1785.82
27-05-2022,1809.74
30-05-2022,1832.5
31-05-2022,1808.41
01-06-2022,1782.78
02-06-2022,1801.08
03-06-2022,1796.96
06-06-2022,1812.59
07-06-2022,1805.62
08-06-2022,1799.96
09-06-2022,1762.25
10-06-2022,1696.82
13-06-2022,1640.2
14-06-2022,1618.28
15-06-2022,1640.47
16-06-2022,1614.13
17-06-2022,1608.2
20-06-2022,1636.45
21-06-2022,1646.34
22-06-2022,1639.9
23-06-2022,1615.96
24-06-2022,1661.65
27-06-2022,1678.7
28-06-2022,1670.04
29-06-2022,1655.07
30-06-2022,1626.39
01-07-2022,1616.61
04-07-2022,1631.64
05-07-2022,1569.35
06-07-2022,1587.52
07-07-2022,1612.94
08-07-2022,1621.94
11-07-2022,1599.92
12-07-2022,1602.32
13-07-2022,1595.67
14-07-2022,1554.07
15-07-2022,1594.45
18-07-2022,1627.41
19-07-2022,1658.2
20-07-2022,1648.26
21-07-2022,1651.64
22-07-2022,1662.35
25-07-2022,1663.09
26-07-2022,1650.24
27-07-2022,1655.43
28-07-2022,1678.07
29-07-2022,1705.59
01-08-2022,1715.37
02-08-2022,1698.83
03-08-2022,1694.95
04-08-2022,1710.91
05-08-2022,1690.77
08-08-2022,1711.52
09-08-2022,1701.84
10-08-2022,1737.44
11-08-2022,1737.03
12-08-2022,1722.31
15-08-2022,1720.14
16-08-2022,1720.39
17-08-2022,1702.91
18-08-2022,1703.74
19-08-2022,1677.57
22-08-2022,1650.14
23-08-2022,1646.5
24-08-2022,1650
25-08-2022,1653.59
26-08-2022,1631.87
29-08-2022,1612.68
30-08-2022,1603.4
31-08-2022,1595.21
01-09-2022,1548.67
02-09-2022,1594.34
05-09-2022,1568.58
06-09-2022,1569.12
07-09-2022,1566.6
08-09-2022,1575.61
09-09-2022,1612.91
12-09-2022,1655.43
13-09-2022,1612.23
14-09-2022,1595.96
15-09-2022,1584.7
16-09-2022,1565.6
19-09-2022,1561.28
20-09-2022,1542.15
21-09-2022,1537.22
22-09-2022,1500.77
23-09-2022,1449.64
26-09-2022,1435.62
27-09-2022,1430.51
28-09-2022,1436.77
29-09-2022,1433.31
30-09-2022,1454.9
03-10-2022,1468.8
04-10-2022,1536.11
05-10-2022,1505.98
06-10-2022,1493.65
07-10-2022,1468.49
10-10-2022,1450.01
11-10-2022,1442.85
12-10-2022,1434.51
13-10-2022,1447.89
14-10-2022,1461.01
17-10-2022,1496.94
18-10-2022,1507.32
19-10-2022,1490.84
20-10-2022,1502.25
21-10-2022,1486.37
24-10-2022,1520.27
25-10-2022,1553.9
26-10-2022,1577.26
27-10-2022,1568.44
28-10-2022,1563.16
31-10-2022,1558.12
01-11-2022,1565.3
02-11-2022,1560.32
03-11-2022,1528.3
04-11-2022,1578.39
07-11-2022,1599.1
08-11-2022,1621.72
09-11-2022,1610.9
10-11-2022,1678.84
11-11-2022,1703.8
14-11-2022,1707.36
15-11-2022,1719.48
16-11-2022,1709.98
17-11-2022,1690.57
18-11-2022,1715.02
21-11-2022,1693.26
22-11-2022,1713.29
23-11-2022,1738.08
24-11-2022,1751.19
25-11-2022,1750.89
28-11-2022,1738.51
29-11-2022,1730.59
30-11-2022,1732.53
01-12-2022,1779.11
02-12-2022,1773.9
05-12-2022,1775.95
06-12-2022,1761.43
07-12-2022,1750.27
08-12-2022,1754.26
09-12-2022,1767.98
12-12-2022,1755.9
13-12-2022,1797.55
14-12-2022,1798.48
15-12-2022,1747.96
16-12-2022,1721.64
19-12-2022,1720.4
20-12-2022,1723.58
21-12-2022,1749.07
22-12-2022,1730.02
23-12-2022,1732.27
27-12-2022,1740.36
28-12-2022,1733.51
29-12-2022,1752.88
30-12-2022,1731.58
02-01-2023,1748.1
03-01-2023,1751.44
04-01-2023,1784.25
05-01-2023,1767.39
06-01-2023,1801.65
09-01-2023,1840.57
10-01-2023,1827.34
11-01-2023,1838.38
12-01-2023,1859.17
13-01-2023,1872.41
16-01-2023,1880.53
17-01-2023,1884.21
18-01-2023,1894.37
19-01-2023,1858.1
20-01-2023,1871.7
23-01-2023,1887.09
24-01-2023,1884.01
25-01-2023,1884
26-01-2023,1882.79
27-01-2023,1884.48
30-01-2023,1887.12
31-01-2023,1880.6
01-02-2023,1890.25
02-02-2023,1916.88
03-02-2023,1910.1
06-02-2023,1873.74
07-02-2023,1871.05
08-02-2023,1880.96
09-02-2023,1899.99
10-02-2023,1867.65
13-02-2023,1892.01
14-02-2023,1893.76
15-02-2023,1894.21
16-02-2023,1898.41
17-02-2023,1892.4
20-02-2023,1898.12
21-02-2023,1893.91
22-02-2023,1878.14
23-02-2023,1872.45
24-02-2023,1842.26
27-02-2023,1872.2
28-02-2023,1866.32
01-03-2023,1864.14
02-03-2023,1863.88
03-03-2023,1878.6
06-03-2023,1892.2
07-03-2023,1861.73
08-03-2023,1857.28
09-03-2023,1856.51
10-03-2023,1852.68
13-03-2023,1816.56
14-03-2023,1842.44
15-03-2023,1757.95
16-03-2023,1793.42
17-03-2023,1776.33
20-03-2023,1806.48
21-03-2023,1838.38
22-03-2023,1845.76
23-03-2023,1858.22
24-03-2023,1812.7
27-03-2023,1835.08
28-03-2023,1843.12
29-03-2023,1866.06
30-03-2023,1898.45
31-03-2023,1902.85
03-04-2023,1906.98
04-04-2023,1919.38
05-04-2023,1907.52
06-04-2023,1919.25
07-04-2023,1919.25
10-04-2023,1904.8
11-04-2023,1928.59
12-04-2023,1942.67
13-04-2023,1962.78
14-04-2023,1966.62
17-04-2023,1949.9
18-04-2023,1965.69
19-04-2023,1963.2
20-04-2023,1964.35
21-04-2023,1970.3
24-04-2023,1980.29
25-04-2023,1963.76
26-04-2023,1958.27
27-04-2023,1955.58
28-04-2023,1971.69
01-05-2023,1962.23
02-05-2023,1937.87
03-05-2023,1957.34
04-05-2023,1939.13
05-05-2023,1960.46
08-05-2023,1968.65
09-05-2023,1952.23
10-05-2023,1947.29
11-05-2023,1937.69
12-05-2023,1935.65
15-05-2023,1940.79
16-05-2023,1932.56
17-05-2023,1921.52
18-05-2023,1920.1
19-05-2023,1935.92
22-05-2023,1938.02
23-05-2023,1922.37
24-05-2023,1885.46
25-05-2023,1873.42
26-05-2023,1891.35
29-05-2023,1889.71
30-05-2023,1874.96
31-05-2023,1843.05
01-06-2023,1868.95
02-06-2023,1895.48
05-06-2023,1883.64
06-06-2023,1886.97
07-06-2023,1886.2
08-06-2023,1896.97
09-06-2023,1891.07
12-06-2023,1892.46
13-06-2023,1913.03
14-06-2023,1928.8
15-06-2023,1937.05
16-06-2023,1949.81
19-06-2023,1930.19
20-06-2023,1915.09
21-06-2023,1914.99
22-06-2023,1906.46
23-06-2023,1887.38
26-06-2023,1890.12
27-06-2023,1898.43
28-06-2023,1902.41
29-06-2023,1902.49
30-06-2023,1928.43
03-07-2023,1923.67
04-07-2023,1924.05
05-07-2023,1905.67
06-07-2023,1859.99
07-07-2023,1874.87
10-07-2023,1882.66
11-07-2023,1898.37
12-07-2023,1949.1
13-07-2023,1974.44
14-07-2023,1981.05
17-07-2023,1966.83
18-07-2023,1979.37
19-07-2023,1975.17
20-07-2023,1976.62
21-07-2023,1977.3
24-07-2023,1972.46
25-07-2023,1975.24
26-07-2023,1967.68
27-07-2023,1981.35
28-07-2023,1985.44
31-07-2023,1985.86
01-08-2023,1960.03
02-08-2023,1924.6
03-08-2023,1912.87
04-08-2023,1933.74
07-08-2023,1932.18
08-08-2023,1918.62
09-08-2023,1933.53
10-08-2023,1955.03
11-08-2023,1925.54
14-08-2023,1916.45
15-08-2023,1904.26
16-08-2023,1897.71
17-08-2023,1878.82
18-08-2023,1865.11
21-08-2023,1869.04
22-08-2023,1875.38
23-08-2023,1882.2
24-08-2023,1873.39
25-08-2023,1860.77
28-08-2023,1882.94
29-08-2023,1905.42
30-08-2023,1919.5
31-08-2023,1901.81
01-09-2023,1893.62
04-09-2023,1889.42
05-09-2023,1871.69
06-09-2023,1861.28
07-09-2023,1859.17
08-09-2023,1864.72
11-09-2023,1876.43
12-09-2023,1867.54
13-09-2023,1865.65
14-09-2023,1881.43
15-09-2023,1886.14
18-09-2023,1867.65
19-09-2023,1869.23
20-09-2023,1890.67
21-09-2023,1855.84
22-09-2023,1849.81
25-09-2023,1824.53
26-09-2023,1814.64
27-09-2023,1799
28-09-2023,1814.45
29-09-2023,1824.94
02-10-2023,1791.23
03-10-2023,1768.71
04-10-2023,1769.17
05-10-2023,1780.29
06-10-2023,1795.97
09-10-2023,1792.97
10-10-2023,1836.68
11-10-2023,1844.24
12-10-2023,1834.68
13-10-2023,1808.71
16-10-2023,1819.87
17-10-2023,1822.73
18-10-2023,1797.38
19-10-2023,1781.15
20-10-2023,1760.36
23-10-2023,1764.91
24-10-2023,1767.85
25-10-2023,1767.42
26-10-2023,1751.16
27-10-2023,1741.58
30-10-2023,1754.22
31-10-2023,1755.54
01-11-2023,1762.19
02-11-2023,1803.02
03-11-2023,1824.41
06-11-2023,1823.96
07-11-2023,1811.15
08-11-2023,1819.58
09-11-2023,1835.37
10-11-2023,1809.55
13-11-2023,1826.49
14-11-2023,1873.83
15-11-2023,1886.72
16-11-2023,1876.22
17-11-2023,1896.49
20-11-2023,1906.99
21-11-2023,1905.13
22-11-2023,1899.04
23-11-2023,1911.95
24-11-2023,1923.32
27-11-2023,1915.27
28-11-2023,1917.56
29-11-2023,1925
30-11-2023,1925.41
01-12-2023,1930.4
04-12-2023,1925.75
05-12-2023,1930.91
06-12-2023,1937.9
07-12-2023,1931.65
08-12-2023,1943.24
11-12-2023,1944.62
12-12-2023,1947.64
13-12-2023,1949.32
14-12-2023,2000.15
15-12-2023,1986.25
18-12-2023,1980.84
19-12-2023,2000.74
20-12-2023,2001.7
21-12-2023,2000.53
22-12-2023,2007.56
25-12-2023,2007.56
26-12-2023,2008.57
27-12-2023,2028.27
28-12-2023,2026.46
29-12-2023,2020.4
01-01-2024,2020.4
02-01-2024,1999.71
03-01-2024,1976.33
04-01-2024,1999.34
05-01-2024,1998.31
08-01-2024,2003.89
09-01-2024,1990.54
10-01-2024,1996.09
11-01-2024,1977.25
12-01-2024,1997.08
15-01-2024,1983.77
16-01-2024,1966.52
17-01-2024,1939.94
18-01-2024,1951.42
19-01-2024,1952.29
22-01-2024,1967.48
23-01-2024,1952.53
24-01-2024,1987.86
25-01-2024,1980.96
26-01-2024,2009.32
29-01-2024,2002.1
30-01-2024,2012.44
31-01-2024,2016.94
01-02-2024,2003.5
02-02-2024,1999.06
05-02-2024,1984.69
06-02-2024,2000.4
07-02-2024,1997.98
08-02-2024,1996.52
09-02-2024,1999.04
12-02-2024,2005.62
13-02-2024,1978.03
14-02-2024,1988.15
15-02-2024,2009.2
16-02-2024,2023.57
19-02-2024,2026.51
20-02-2024,2035.33
21-02-2024,2028.33
22-02-2024,2045.38
23-02-2024,2056.47
26-02-2024,2054.5
27-02-2024,2057.53
28-02-2024,2047.93
29-02-2024,2045.27
01-03-2024,2059.77
04-03-2024,2064.91
05-03-2024,2061.96
06-03-2024,2076.1
07-03-2024,2101.78
08-03-2024,2107.73
11-03-2024,2094.1
12-03-2024,2113.33
13-03-2024,2121.69
14-03-2024,2107.13
15-03-2024,2099.98
18-03-2024,2095.77
19-03-2024,2095.44
20-03-2024,2094.37
21-03-2024,2113.96
22-03-2024,2105.2
25-03-2024,2110.62
26-03-2024,2113.17
27-03-2024,2114.18
28-03-2024,2113.34
01-04-2024,2101.83
02-04-2024,2089.92
03-04-2024,2106.71
04-04-2024,2118.73
05-04-2024,2091.44
08-04-2024,2107.29
09-04-2024,2095.76
10-04-2024,2079.02
11-04-2024,2061.8
12-04-2024,2051.29
15-04-2024,2053.16
16-04-2024,2023.23
17-04-2024,2024.99
18-04-2024,2032.59
19-04-2024,2034.32
22-04-2024,2042.01
23-04-2024,2074.3
24-04-2024,2064.46
25-04-2024,2056.55
26-04-2024,2073.3
29-04-2024,2080.08
30-04-2024,2061.89
01-05-2024,2057.15
02-05-2024,2053.79
03-05-2024,2078.6
06-05-2024,2091.24
07-05-2024,2115.59
08-05-2024,2117.22
09-05-2024,2125.94
10-05-2024,2140.39
13-05-2024,2148.36
14-05-2024,2155.35
15-05-2024,2173.71
16-05-2024,2171.57
17-05-2024,2169.94
20-05-2024,2171.9
21-05-2024,2167.59
22-05-2024,2154.56
23-05-2024,2154.97
24-05-2024,2154.36
27-05-2024,2163.3
28-05-2024,2153.33
29-05-2024,2118.79
30-05-2024,2136.49
31-05-2024,2146.61
03-06-2024,2155.85
04-06-2024,2147.7
05-06-2024,2163.1
06-06-2024,2180.42
07-06-2024,2163.38
10-06-2024,2142.31
11-06-2024,2120.45
12-06-2024,2167.13
13-06-2024,2124.71
14-06-2024,2088.81
17-06-2024,2095.67
18-06-2024,2114.26
19-06-2024,2112.47
20-06-2024,2126.72
21-06-2024,2103.62
24-06-2024,2127.71
25-06-2024,2118.14
26-06-2024,2102.97
27-06-2024,2099.07
28-06-2024,2095.46
01-07-2024,2104.22
02-07-2024,2098.11
03-07-2024,2124.68
04-07-2024,2137.48
05-07-2024,2136.04
08-07-2024,2136.92
09-07-2024,2114.3
10-07-2024,2135.1
11-07-2024,2157.78
12-07-2024,2183.28
15-07-2024,2162.05
16-07-2024,2148.44
17-07-2024,2147.85
18-07-2024,2140.04
19-07-2024,2118.88
22-07-2024,2137.87
23-07-2024,2133.25
24-07-2024,2121.6
25-07-2024,2106.82
26-07-2024,2123.94
29-07-2024,2111.84
30-07-2024,2118.36
31-07-2024,2139.1
01-08-2024,2107.68
02-08-2024,2075.28
05-08-2024,2041.46
06-08-2024,2039.17
07-08-2024,2069.83
08-08-2024,2067.23
09-08-2024,2081.61
12-08-2024,2082.01
13-08-2024,2097.78
14-08-2024,2123.24
15-08-2024,2138.06
16-08-2024,2145.38
19-08-2024,2173.19
20-08-2024,2172.81
21-08-2024,2182.58
22-08-2024,2188.1
23-08-2024,2210.05
26-08-2024,2209.01
27-08-2024,2211.4
28-08-2024,2211.63
29-08-2024,2217.18
30-08-2024,2218.54
02-09-2024,2217.68
03-09-2024,2191.03
04-09-2024,2178.49
05-09-2024,2163.52
06-09-2024,2148.67
09-09-2024,2151.1
10-09-2024,2133.83
11-09-2024,2133.73
12-09-2024,2156.32
13-09-2024,2181.78
16-09-2024,2184.98
17-09-2024,2192.97
18-09-2024,2180.14
19-09-2024,2212.22
20-09-2024,2183.5
23-09-2024,2190.6
24-09-2024,2209.53
25-09-2024,2211.34
26-09-2024,2237.38
27-09-2024,2250.56
30-09-2024,2225.64
01-10-2024,2200.7
02-10-2024,2194.16
03-10-2024,2170.69
04-10-2024,2169.71
07-10-2024,2175.8
08-10-2024,2162.8
09-10-2024,2172.41
10-10-2024,2163.87
11-10-2024,2179.91
14-10-2024,2186.16
15-10-2024,2164.57
16-10-2024,2155.68
17-10-2024,2163.76
18-10-2024,2174.34
21-10-2024,2155.87
22-10-2024,2146.23
23-10-2024,2132.9
24-10-2024,2138.17
25-10-2024,2144.3
28-10-2024,2150.08
29-10-2024,2133.69
30-10-2024,2118.89
31-10-2024,2092.6
01-11-2024,2114.05
04-11-2024,2116.35
05-11-2024,2118.28
06-11-2024,2074.55
07-11-2024,2100.37
08-11-2024,2074.59
11-11-2024,2078.38
12-11-2024,2029.88
13-11-2024,2024.18
14-11-2024,2043.09
15-11-2024,2019.4
18-11-2024,2026.14
19-11-2024,2020.2
20-11-2024,2007.54
21-11-2024,2013.98
22-11-2024,2018.31
25-11-2024,2034.02
26-11-2024,2021.64
27-11-2024,2034.51
28-11-2024,2040.2
29-11-2024,2053.91
02-12-2024,2050.17
03-12-2024,2067.71
04-12-2024,2077.16
05-12-2024,2093.43
06-12-2024,2095.2
09-12-2024,2103.41
10-12-2024,2074.83
11-12-2024,2078.02
12-12-2024,2072.62
13-12-2024,2064.51
16-12-2024,2066.15
17-12-2024,2056.55
18-12-2024,2052.66
19-12-2024,2004.24
20-12-2024,1989.43
23-12-2024,1991.34
24-12-2024,1995.22
25-12-2024,1995.22
26-12-2024,1996.49
27-12-2024,2014.2
30-12-2024,1996.94
31-12-2024,2002.92
02-01-2025,1999.53
03-01-2025,1992.58
06-01-2025,2032.18
07-01-2025,2034.95
08-01-2025,2018.64
09-01-2025,2027.34
10-01-2025,2000.43
13-01-2025,1979.88
14-01-2025,1997.17
15-01-2025,2024.86
16-01-2025,2044.16
17-01-2025,2057.66
20-01-2025,2078.24
21-01-2025,2086.13
22-01-2025,2098.09
23-01-2025,2102.68
24-01-2025,2126.53
27-01-2025,2121.81
28-01-2025,2114.25
29-01-2025,2124.6
30-01-2025,2144.47
31-01-2025,2139.61
03-02-2025,2104.95
04-02-2025,2124.99
05-02-2025,2143.58
06-02-2025,2157.63
07-02-2025,2143.95
10-02-2025,2150.43
11-02-2025,2160.5
12-02-2025,2170.53
13-02-2025,2206.9
14-02-2025,2216.73
17-02-2025,2222.75
18-02-2025,2226.99
19-02-2025,2199.19
20-02-2025,2205.24
21-02-2025,2211.6
24-02-2025,2213.3
25-02-2025,2222.97
26-02-2025,2246.57
27-02-2025,2216.3
28-02-2025,2215.04
03-03-2025,2256.9
04-03-2025,2218.74
05-03-2025,2286.58
06-03-2025,2294.4
07-03-2025,2294.5
10-03-2025,2257.61
11-03-2025,2236.98
12-03-2025,2254.27
13-03-2025,2238.61
14-03-2025,2266.83
